EmpID	Name Prefix	First Name	Middle Initial	Last Name	Gender	E Mail	Father's Name	Mother's Name	Mother's Maiden Name	Date of Birth																
613719	Mr.	Scott	D	Lassiter	M	scott.lassiter@hotmail.com	Judson Lassiter	Mai Lassiter	Doe	7/15/1962																
357718	Mr.	Johnathon	A	Beltran	M	johnathon.beltran@yahoo.com	Darrin Beltran	Lang Beltran	Chau	5/3/1990																
834650	Ms.	Scarlett	W	Valle	F	scarlett.valle@gmail.com	Ken Valle	Matthew Valle	Goetz	2/21/1973																
888177	Ms.	Ta	N	Yarborough	F	ta.yarborough@hotmail.co.uk	Peter Yarborough	Raisa Yarborough	Monahan	12/5/1964																
663522	Mr.	Nathanial	T	Weldon	M	nathanial.weldon@yahoo.com	Xavier Weldon	Frances Weldon	Simpson	11/13/1981																
807484	Mr.	Jamel	V	Schweitzer	M	jamel.schweitzer@gmail.com	Benjamin Schweitzer	Perla Schweitzer	Giroux	3/16/1958																
576715	Mrs.	Gracia	U	Roldan	F	gracia.roldan@earthlink.net	Brady Roldan	Gene Roldan	Amos	9/4/1972																
387891	Mrs.	Sheri	V	Ridley	F	sheri.ridley@gmail.com	Nathanial Ridley	Lydia Ridley	Hoag	8/28/1986																
875533	Mr.	Heriberto	W	Spearman	M	heriberto.spearman@aol.com	Robert Spearman	Idella Spearman	Hutchison	12/14/1981																
704654	Mr.	Ellsworth	O	Rhyne	M	ellsworth.rhyne@outlook.com	Arnulfo Rhyne	Elinor Rhyne	Summers	10/26/1992																
396706	Mr.	Waldo	J	Breen	M	waldo.breen@gmail.com	Theo Breen	Marla Breen	Pape	2/12/1965																
837859	Mr.	Isreal	C	Holliman	M	isreal.holliman@shell.com	Lloyd Holliman	Qiana Holliman	Landrum	2/13/1970																
906924	Ms.	Leana	F	Fowler	F	leana.fowler@apple.com	Walker Fowler	Hannah Fowler	Durand	10/24/1984																
244379	Mr.	Boyd	J	Osburn	M	boyd.osburn@hotmail.com	Jarred Osburn	Alanna Osburn	Martel	7/16/1980																
431394	Mr.	Les	U	Blocker	M	les.blocker@cox.net	Lindsay Blocker	Lois Blocker	Stark	2/5/1980																
549982	Dr.	Daren	K	Broadnax	M	daren.broadnax@aol.com	Ricky Broadnax	Calista Broadnax	Mcmahon	2/16/1987																
766429	Hon.	Tyler	W	Broughton	F	tyler.broughton@gmail.com	Oren Broughton	Blanche Broughton	Hatcher	2/6/1974																
344898	Mr.	Russel	W	Bostic	M	russel.bostic@yahoo.com	Long Bostic	Julia Bostic	Flowers	2/12/1969																
426061	Prof.	Johnnie	E	Janssen	M	johnnie.janssen@hotmail.com	Odis Janssen	Stephine Janssen	Tyson	8/25/1979																
788422	Ms.	Gaylene	X	Pearce	F	gaylene.pearce@bp.com	Adolph Pearce	Kina Pearce	Mallory	10/21/1968																
494903	Prof.	Chi	S	Cho	M	chi.cho@microsoft.com	Virgilio Cho	Evelyn Cho	Garcia	7/16/1992																
939209	Mr.	Erich	N	Fullerton	M	erich.fullerton@gmail.com	Dusty Fullerton	Jean Fullerton	Strauss	4/17/1992																
415047	Ms.	Gladis	X	Harless	F	gladis.harless@yahoo.co.uk	Teddy Harless	Glady Harless	Schaefer	8/14/1994																
172373	Mrs.	Karly	B	Jacob	F	karly.jacob@yahoo.ca	Victor Jacob	Anamaria Jacob	Merriman	12/10/1958																
956982	Hon.	Lise	S	Breen	F	lise.breen@gmail.com	Darron Breen	Tracy Breen	Bingham	7/15/1966																
377842	Mrs.	Bong	O	Wilmoth	F	bong.wilmoth@walmart.com	Lesley Wilmoth	Shanice Wilmoth	Camp	5/13/1972																
735648	Mrs.	Sherika	B	Gordon	F	sherika.gordon@gmail.com	Jeremy Gordon	Sona Gordon	Sander	4/5/1988																
856621	Mr.	Geraldo	B	Curry	M	geraldo.curry@hotmail.com	Erick Curry	Christeen Curry	Brody	7/30/1977																
410532	Ms.	Shakita	M	Hargis	F	shakita.hargis@btinternet.com	Mickey Hargis	Tonja Hargis	Kenney	7/10/1959																
387199	Mrs.	Patrice	A	Hickson	F	patrice.hickson@gmail.com	Darnell Hickson	Lester Hickson	Sherry	7/11/1973																
486442	Hon.	Marvis	H	Cisneros	F	marvis.cisneros@gmail.com	Desmond Cisneros	Chasity Cisneros	Chin	8/22/1992																
712096	Mrs.	Sherrie	P	Switzer	F	sherrie.switzer@hotmail.com	Lloyd Switzer	Sage Switzer	Vidal	7/16/1962																
187207	Ms.	Wilhemina	J	Clay	F	wilhemina.clay@exxonmobil.com	Elmo Clay	Sherry Clay	Gagnon	7/24/1996																
583435	Dr.	Rosario	E	Mcmaster	M	rosario.mcmaster@yahoo.com	Harlan Mcmaster	Katherine Mcmaster	Bowser	6/30/1987																
652292	Dr.	Ned	T	Adkins	M	ned.adkins@aol.com	Gregory Adkins	Jeanie Adkins	Cross	3/24/1972																
839764	Drs.	Mabel	T	Waite	F	mabel.waite@gmail.com	Blair Waite	Irmgard Waite	Richmond	10/21/1983																
817441	Drs.	Lucilla	J	Perrin	F	lucilla.perrin@walmart.com	Earle Perrin	Hollis Perrin	Tuck	11/29/1966																
319686	Mrs.	Modesta	X	Wicker	F	modesta.wicker@gmail.com	Cecil Wicker	Wynell Wicker	Deleon	12/26/1991																
340456	Mr.	Kenneth	K	Jackson	M	kenneth.jackson@hotmail.com	Wes Jackson	Jaclyn Jackson	Lange	4/23/1960																
862292	Drs.	Shara	G	Livingston	F	shara.livingston@gmail.com	Enrique Livingston	Vannesa Livingston	Haugen	2/27/1990																
155455	Mrs.	Ethyl	R	Olivas	F	ethyl.olivas@aol.com	Julius Olivas	Ressie Olivas	Christiansen	4/17/1994																
755512	Mrs.	Ozie	U	Barrientos	F	ozie.barrientos@gmail.com	Ferdinand Barrientos	Myrtis Barrientos	Keaton	3/12/1970																
350036	Ms.	Apryl	N	Sparkman	F	apryl.sparkman@gmail.com	Olin Sparkman	Mindi Sparkman	Crane	7/19/1961																
660160	Mr.	Dorsey	W	Heilman	M	dorsey.heilman@hotmail.com	Mary Heilman	Terry Heilman	Zepeda	8/3/1984																
615367	Dr.	Theo	H	Posey	M	theo.posey@aol.com	Bill Posey	Aleisha Posey	Ammons	9/1/1988																
926340	Mr.	Tracy	Z	Adkins	M	tracy.adkins@yahoo.com	Norris Adkins	Marybelle Adkins	Romero	4/5/1969																
741414	Dr.	Alberto	K	Herrick	M	alberto.herrick@bellsouth.net	Luis Herrick	Belinda Herrick	Townes	6/21/1971																
552215	Mr.	Rick	D	Bedard	M	rick.bedard@yahoo.com	Eldon Bedard	Marquita Bedard	Wooten	10/28/1965																
629523	Dr.	Jake	U	Dahl	M	jake.dahl@gmail.com	Clint Dahl	Lettie Dahl	Lindberg	7/17/1977																
257355	Ms.	Giuseppina	P	Buffington	F	giuseppina.buffington@hotmail.com	Tad Buffington	Jonelle Buffington	Cowan	11/10/1963																
405704	Mr.	Adolfo	N	Bruner	M	adolfo.bruner@aol.com	Truman Bruner	Sadie Bruner	Tanner	12/16/1995																
809563	Mrs.	Majorie	K	Loya	F	majorie.loya@btinternet.com	Alonzo Loya	Gaynell Loya	Ma	10/14/1986																
551274	Ms.	Lela	R	Rudd	F	lela.rudd@outlook.com	Oren Rudd	Marquetta Rudd	Keister	7/14/1969																
410721	Hon.	Everett	H	Higgins	M	everett.higgins@verizon.net	Houston Higgins	Mirella Higgins	Dow	8/6/1992																
411970	Mr.	Nestor	P	Dabney	M	nestor.dabney@gmail.com	Cody Dabney	Mammie Dabney	Shrader	10/10/1992																
502786	Drs.	Clarice	V	Winters	F	clarice.winters@hotmail.co.uk	Felipe Winters	Layla Winters	Kaminski	3/18/1979																
779981	Mr.	Humberto	P	Toler	M	humberto.toler@shell.com	Kurt Toler	Shaina Toler	Devore	11/14/1973																
243913	Mr.	Fredrick	D	Settle	M	fredrick.settle@yahoo.co.in	Bennie Settle	Tamela Settle	Healey	8/24/1982																
465563	Mrs.	Amira	I	Worrell	F	amira.worrell@gmail.com	Theron Worrell	Orpha Worrell	Floyd	1/10/1969																
126947	Ms.	Tonda	A	Proctor	F	tonda.proctor@yahoo.co.in	Blaine Proctor	Ivey Proctor	Palmer	1/5/1968																
997123	Prof.	Sal	C	Flynn	M	sal.flynn@msn.com	James Flynn	Sang Flynn	Battaglia	11/27/1980																
768053	Ms.	Melissa	Q	Crooks	F	melissa.crooks@yahoo.com	Ike Crooks	Janean Crooks	Briley	2/4/1964																
922004	Ms.	Rocio	A	Oakes	F	rocio.oakes@msn.com	Travis Oakes	Ji Oakes	Fishman	8/26/1961																
893257	Ms.	Margaret	R	Grover	F	margaret.grover@aol.com	Carmen Grover	Shena Grover	Mcpherson	11/1/1973																
513516	Ms.	Mahalia	L	Sturm	F	mahalia.sturm@yahoo.co.in	Zack Sturm	Celestine Sturm	Blake	8/7/1981																
550688	Ms.	Eliz	C	Dietz	F	eliz.dietz@gmail.com	King Dietz	Yetta Dietz	Greene	7/5/1972																
578658	Mr.	Irving	O	Blake	M	irving.blake@outlook.com	Grant Blake	Lynell Blake	Bair	12/19/1978																
687401	Mr.	Rich	M	Mcclendon	M	rich.mcclendon@gmail.com	Theodore Mcclendon	Hilde Mcclendon	Farris	8/1/1993																
616542	Mr.	Elden	S	Daniels	M	elden.daniels@rediffmail.com	Stacey Daniels	Chun Daniels	Egan	1/4/1987																
229674	Mr.	Cameron	D	Michaels	M	cameron.michaels@gmail.com	Billie Michaels	Gisele Michaels	Rader	6/24/1990																
910839	Mr.	Bert	W	Stegall	M	bert.stegall@yahoo.com	Lane Stegall	Bev Stegall	Thomson	3/4/1981																
916771	Mrs.	Mittie	L	Folk	F	mittie.folk@gmail.com	Merle Folk	Sari Folk	Delgadillo	11/28/1980																
917366	Ms.	Lupe	K	Cummings	F	lupe.cummings@charter.net	Stephen Cummings	Lisabeth Cummings	Whelan	10/28/1969																
138184	Prof.	Darren	Q	Poole	M	darren.poole@gmail.com	Jamal Poole	Karri Poole	Lyon	2/4/1967																
752368	Mr.	Jamaal	F	Cummins	M	jamaal.cummins@gmail.com	Reid Cummins	Carlita Cummins	Boswell	10/23/1977																
246567	Dr.	Roger	G	Braxton	M	roger.braxton@cox.net	Rueben Braxton	Kathline Braxton	Ellison	8/27/1982																
364826	Hon.	Timika	T	Brice	F	timika.brice@exxonmobil.com	Miles Brice	Amanda Brice	Wellman	10/22/1961																
818588	Mr.	Lazaro	Q	Royer	M	lazaro.royer@bp.com	Alvaro Royer	Bryanna Royer	Sallee	5/5/1993																
976130	Ms.	Latasha	D	Blevins	F	latasha.blevins@yahoo.ca	Roger Blevins	Berry Blevins	Petersen	4/11/1969																
113693	Mr.	Felton	X	Nail	M	felton.nail@hotmail.com	Jamie Nail	Deb Nail	Carmack	6/9/1963																
259326	Mr.	Jeff	Y	Helm	M	jeff.helm@gmail.com	Arden Helm	Bev Helm	Larsen	5/3/1995																
203015	Prof.	Peter	X	Amos	M	peter.amos@gmail.com	Randy Amos	Sharda Amos	Brent	10/26/1970																
507960	Ms.	Alesia	H	Coward	F	alesia.coward@aol.com	Lance Coward	Slyvia Coward	Olson	4/29/1966																
685086	Ms.	Enedina	W	Fair	F	enedina.fair@gmail.com	Royce Fair	Vena Fair	Kern	1/19/1981																
377827	Mr.	Wyatt	Z	Mccants	M	wyatt.mccants@yahoo.com	Israel Mccants	Danae Mccants	Jarvis	12/19/1966																
793908	Prof.	Raleigh	H	Rainey	M	raleigh.rainey@aol.com	Corey Rainey	Bernadette Rainey	Easton	12/22/1981																
562756	Ms.	Penney	X	Temple	F	penney.temple@gmail.com	Orval Temple	Lanita Temple	Caraballo	7/28/1970																
593831	Mr.	Homer	C	Burk	M	homer.burk@walmart.com	Miquel Burk	Donya Burk	Fielder	2/11/1972																
654413	Ms.	Catrice	H	Tolbert	F	catrice.tolbert@shell.com	Willis Tolbert	Miss Tolbert	Sowers	10/3/1968																
177908	Mr.	Elisha	Q	Zink	M	elisha.zink@gmail.com	Leonard Zink	Vinita Zink	Bauer	11/10/1958																
213923	Mr.	Rufus	E	Hinojosa	M	rufus.hinojosa@gmail.com	Louis Hinojosa	Shea Hinojosa	Shifflett	12/27/1993																
453046	Hon.	Efrain	O	Kahn	M	efrain.kahn@gmail.com	Gerardo Kahn	Lieselotte Kahn	Winkler	5/26/1966																
416395	Mr.	Cliff	G	Corrigan	M	cliff.corrigan@rediffmail.com	Frank Corrigan	Merlene Corrigan	Mcclinton	12/7/1995																
428638	Mr.	Hal	X	Mccormick	M	hal.mccormick@yahoo.ca	Gavin Mccormick	Rebbecca Mccormick	Sewell	5/29/1975																
185040	Ms.	Elena	B	Yang	F	elena.yang@gmail.com	Lucien Yang	Lasandra Yang	Dube	6/16/1961																
369773	Mr.	Frederick	Y	Carbone	M	frederick.carbone@walmart.com	Trent Carbone	Karlyn Carbone	Katz	6/7/1989																
509313	Mrs.	Laurena	C	Marcus	F	laurena.marcus@gmail.com	Cristobal Marcus	Chung Marcus	Hibbard	5/16/1966																
842810	Hon.	Everette	M	Dailey	M	everette.dailey@hotmail.com	Ike Dailey	Janine Dailey	Dykes	2/7/1994																
641526	Hon.	Londa	H	Newby	F	londa.newby@gmail.com	Mohammed Newby	Pok Newby	Sheppard	2/14/1964																
347756	Mr.	Claudio	Q	Montgomery	M	claudio.montgomery@yahoo.com	Hector Montgomery	Kathern Montgomery	Riggins	1/11/1965																
310825	Dr.	Elliot	B	Templeton	M	elliot.templeton@aol.com	Jospeh Templeton	Grazyna Templeton	Person	12/15/1973																
676338	Drs.	Carissa	R	Dalton	F	carissa.dalton@microsoft.com	Freeman Dalton	Annmarie Dalton	Christ	6/8/1963																
982306	Ms.	Ammie	R	Hudspeth	F	ammie.hudspeth@hotmail.com	Freeman Hudspeth	Ione Hudspeth	Delgadillo	1/21/1967																
912439	Hon.	Manuel	W	Brim	M	manuel.brim@gmail.com	Cary Brim	Arnette Brim	Ainsworth	8/27/1968																
300153	Mrs.	Denice	U	Cornejo	F	denice.cornejo@gmail.com	Olen Cornejo	Sherrill Cornejo	Zimmer	3/31/1996																
324892	Mr.	Raleigh	R	Soriano	M	raleigh.soriano@outlook.com	Taylor Soriano	Ashly Soriano	Daily	4/7/1993																
742590	Drs.	September	M	Jorgensen	F	september.jorgensen@yahoo.com	Jean Jorgensen	Shawnna Jorgensen	Grace	9/2/1984																
402636	Mr.	Harry	E	Emanuel	M	harry.emanuel@gmail.com	Douglass Emanuel	Bonny Emanuel	Shelley	1/21/1974																
405301	Prof.	Orval	X	Velasco	M	orval.velasco@apple.com	Mervin Velasco	Georgene Velasco	Box	12/5/1991																
948900	Ms.	Kelle	N	Brenner	F	kelle.brenner@yahoo.com	Ollie Brenner	Clarissa Brenner	Deboer	7/30/1984																
718875	Ms.	Evelia	L	Kimmel	F	evelia.kimmel@hotmail.com	Chris Kimmel	Arlette Kimmel	Lusk	4/5/1983																
484415	Mr.	Chong	C	Hackett	M	chong.hackett@gmail.com	Desmond Hackett	Germaine Hackett	Jankowski	9/16/1989																
350283	Mr.	Deshawn	B	Clegg	M	deshawn.clegg@gmail.com	Felton Clegg	Lang Clegg	Paige	4/8/1959																
765212	Drs.	Estelle	N	Kingsley	F	estelle.kingsley@gmail.com	Jared Kingsley	Shizuko Kingsley	Medrano	10/5/1960																
760606	Mr.	Asa	N	Mckee	M	asa.mckee@yahoo.com	Simon Mckee	Shaunta Mckee	Carrera	6/12/1978																
331661	Ms.	Wanetta	F	Batson	F	wanetta.batson@hotmail.com	Bryant Batson	Maegan Batson	Valentine	5/8/1961																
224563	Hon.	Dudley	X	Hammer	M	dudley.hammer@charter.net	Courtney Hammer	Jacquline Hammer	Brandenburg	8/1/1994																
449882	Mr.	Leonel	Q	Romero	M	leonel.romero@earthlink.net	Harry Romero	Shawanda Romero	Evans	3/5/1970																
450738	Mr.	Dirk	I	Rountree	M	dirk.rountree@hotmail.com	Pat Rountree	Elvie Rountree	Pierson	9/20/1976																
806622	Prof.	Travis	G	Lovelace	M	travis.lovelace@bp.com	Emmitt Lovelace	Sebrina Lovelace	Stevens	5/15/1986																
385833	Mr.	Ray	O	Bender	M	ray.bender@earthlink.net	Delmar Bender	Erline Bender	Langley	12/10/1960																
763163	Mr.	Craig	R	Morley	M	craig.morley@gmail.com	Stevie Morley	Loyce Morley	Ibarra	9/14/1988																
897397	Mrs.	Billi	Q	Earls	F	billi.earls@gmail.com	Harry Earls	Vilma Earls	Foster	12/5/1994																
862696	Ms.	Loraine	O	Bowie	F	loraine.bowie@gmail.com	Kendrick Bowie	Angelique Bowie	Hutto	6/27/1982																
696128	Mr.	Christopher	G	Mendes	M	christopher.mendes@hotmail.com	Scotty Mendes	Thalia Mendes	Allen	5/16/1975																
396732	Mr.	Sanford	Y	Beaudry	M	sanford.beaudry@yahoo.ca	Lance Beaudry	Elicia Beaudry	Sharp	3/25/1978																
525550	Hon.	Felipa	A	Neff	F	felipa.neff@gmail.com	Darwin Neff	Romona Neff	Espino	10/27/1962																
391646	Mr.	Rocky	W	Collado	M	rocky.collado@btinternet.com	Wilber Collado	Pamula Collado	Cooley	2/6/1980																
869042	Mrs.	Tara	E	Needham	F	tara.needham@yahoo.co.uk	Chris Needham	Albina Needham	Powers	8/15/1960																
265358	Mr.	Elton	Y	Willoughby	M	elton.willoughby@gmail.com	Zackary Willoughby	Elisa Willoughby	Flanagan	1/25/1984																
868673	Mr.	Rey	A	Simons	M	rey.simons@btinternet.com	Leandro Simons	Chan Simons	Ammons	5/31/1976																
626383	Mrs.	Blair	D	Kaufman	F	blair.kaufman@yahoo.com	Dominic Kaufman	Latosha Kaufman	Stanton	11/5/1985																
150291	Hon.	Eduardo	R	Riddick	M	eduardo.riddick@gmail.com	Britt Riddick	Catherin Riddick	Matias	6/20/1976																
909677	Prof.	Shaun	R	Arias	M	shaun.arias@ntlworld.com	Boris Arias	Leia Arias	Dionne	7/27/1959																
138191	Hon.	Lanora	I	Phifer	F	lanora.phifer@gmail.com	Woodrow Phifer	Delma Phifer	Coyle	9/6/1966																
321519	Mrs.	Suellen	W	Denman	F	suellen.denman@gmail.com	Toby Denman	Lurline Denman	Lau	2/19/1963																
776039	Mrs.	Nancey	P	Bond	F	nancey.bond@yahoo.com	Alonso Bond	Drema Bond	Paulk	5/17/1966																
121192	Dr.	Eusebio	Q	Copley	M	eusebio.copley@hotmail.com	Tracey Copley	Marge Copley	Neumann	7/1/1980																
348481	Ms.	Lan	J	Boyd	F	lan.boyd@bellsouth.net	Woodrow Boyd	Sammie Boyd	Lloyd	11/16/1991																
156143	Mr.	Terry	M	Eckert	M	terry.eckert@hotmail.com	James Eckert	Eliana Eckert	Lawler	7/17/1968																
986792	Mr.	Demetrius	A	Desjardins	M	demetrius.desjardins@verizon.net	Theo Desjardins	Spring Desjardins	Sargent	11/4/1971																
567275	Ms.	Meaghan	U	Fortney	F	meaghan.fortney@apple.com	Darius Fortney	Oretha Fortney	Roney	9/8/1991																
441872	Mr.	Pedro	W	Terrill	M	pedro.terrill@hotmail.com	Jess Terrill	Jodee Terrill	Whitney	3/9/1984																
247716	Mr.	Adam	C	Cassell	M	adam.cassell@gmail.com	Merle Cassell	Augustine Cassell	Epperson	6/8/1976																
707951	Ms.	Tomiko	Z	Sands	F	tomiko.sands@msn.com	Rashad Sands	Katherin Sands	Alfred	1/6/1996																
749500	Dr.	Joseph	A	Goss	M	joseph.goss@yahoo.com	Denis Goss	Moriah Goss	Carvalho	5/31/1982																
302532	Mr.	Roberto	F	Saylor	M	roberto.saylor@yahoo.com	Sydney Saylor	Dell Saylor	Hartwell	2/12/1964																
554841	Ms.	Peggy	I	Dionne	F	peggy.dionne@aol.com	Bennett Dionne	Lyda Dionne	Craft	5/26/1976																
341481	Ms.	Glynis	T	Harvey	F	glynis.harvey@gmail.com	Paul Harvey	Gabriel Harvey	Tipton	3/4/1984																
406419	Mr.	August	O	Barrera	M	august.barrera@hotmail.com	Guy Barrera	Zora Barrera	Braun	12/9/1966																
548138	Mrs.	Fallon	K	Maggard	F	fallon.maggard@hotmail.com	Tyrone Maggard	Devon Maggard	Rollins	12/31/1981																
613380	Mrs.	Hildegarde	S	Anthony	F	hildegarde.anthony@yahoo.com	Percy Anthony	Kala Anthony	Garvin	9/28/1992																
668685	Mr.	Brenton	E	Lund	M	brenton.lund@hotmail.com	Hollis Lund	Deon Lund	Montoya	3/2/1960																
805231	Ms.	Tomika	X	Jerome	F	tomika.jerome@gmail.com	Ismael Jerome	Toccara Jerome	Delvalle	12/29/1964																
765983	Mr.	Colby	R	Hicks	M	colby.hicks@aol.com	Gustavo Hicks	India Hicks	Beckwith	8/6/1981																
383673	Mr.	Len	Y	Arce	M	len.arce@gmail.com	Errol Arce	Bryanna Arce	Lancaster	1/15/1987																
308543	Mr.	Garry	H	Dejesus	M	garry.dejesus@gmail.com	Laurence Dejesus	Pamella Dejesus	Starks	12/11/1967																
811224	Mr.	Julius	Y	Williamson	M	julius.williamson@yahoo.com	Anderson Williamson	Mittie Williamson	Lance	4/24/1982																
637979	Mrs.	Amber	J	Heck	F	amber.heck@aol.com	Jamel Heck	Bee Heck	Marr	6/29/1975																
431097	Mr.	Porter	U	Tharp	M	porter.tharp@hotmail.co.uk	Charles Tharp	Edith Tharp	Schaffer	7/21/1994																
509371	Mrs.	Mollie	J	Boykin	F	mollie.boykin@aol.com	Malik Boykin	Kacey Boykin	Holguin	2/3/1974																
290554	Mr.	Gregory	E	Stroud	M	gregory.stroud@apple.com	Garrett Stroud	Ona Stroud	Ballard	2/14/1991																
398989	Mr.	Edgardo	T	Tuck	M	edgardo.tuck@gmail.com	Dwain Tuck	Leanne Tuck	Robison	8/13/1986																
551061	Ms.	Teressa	W	Clemons	F	teressa.clemons@walmart.com	Leslie Clemons	Reyna Clemons	Brill	10/28/1987																
384939	Mrs.	Zenaida	U	Cavazos	F	zenaida.cavazos@gmail.com	Teddy Cavazos	Tuyet Cavazos	Aiken	4/27/1965																
179692	Ms.	Stephani	H	Sowell	F	stephani.sowell@gmail.com	Morgan Sowell	Kaley Sowell	Michaels	8/17/1988																
628495	Mr.	Len	L	Boyles	M	len.boyles@verizon.net	Mckinley Boyles	Dion Boyles	Alderman	10/15/1989																
394010	Dr.	Kareem	W	Santos	M	kareem.santos@earthlink.net	Monte Santos	Lona Santos	Mackie	2/5/1974																
372801	Hon.	Raymond	R	Jernigan	M	raymond.jernigan@cox.net	Floyd Jernigan	Maira Jernigan	Novak	11/27/1967																
999307	Mr.	Daryl	C	Treadwell	M	daryl.treadwell@verizon.net	Moshe Treadwell	Phyllis Treadwell	Schwarz	7/7/1977																
486707	Mr.	Sol	W	Sams	M	sol.sams@aol.com	Shelby Sams	Yon Sams	Antoine	3/10/1970																
312646	Dr.	Thomas	E	Rhoden	M	thomas.rhoden@aol.com	Oren Rhoden	Victorina Rhoden	Pounds	11/9/1975																
581520	Hon.	Emmitt	J	Montague	M	emmitt.montague@aol.com	Claud Montague	Kari Montague	Knowlton	4/1/1989																
701494	Mr.	Jarvis	O	Holliman	M	jarvis.holliman@sbcglobal.net	Javier Holliman	Audrea Holliman	Whitley	6/6/1985																
617343	Ms.	Candida	A	Connors	F	candida.connors@gmail.com	Neal Connors	Misti Connors	Williamson	10/20/1981																
653595	Mrs.	Shanita	I	Tilton	F	shanita.tilton@hotmail.com	Thomas Tilton	Jeanice Tilton	Nail	5/2/1972																
248995	Drs.	Fredia	L	Chism	F	fredia.chism@yahoo.ca	Terrence Chism	Wendi Chism	Henke	6/1/1959																
739214	Mrs.	Ivey	C	Thorp	F	ivey.thorp@cox.net	Orlando Thorp	Sidney Thorp	Gresham	7/25/1967																
939293	Mr.	Patrick	L	Dominquez	M	patrick.dominquez@gmail.com	Kenneth Dominquez	Blossom Dominquez	Orta	1/19/1972																
